Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2517","Millet and products","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2517","Millet and products","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2517","Millet and products","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2517","Millet and products","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2517","Millet and products","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2517","Millet and products","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2517","Millet and products","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2518","Sorghum and products","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2518","Sorghum and products","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2518","Sorghum and products","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2518","Sorghum and products","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2518","Sorghum and products","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2518","Sorghum and products","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2518","Sorghum and products","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2518","Sorghum and products","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2518","Sorghum and products","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2518","Sorghum and products","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2518","Sorghum and products","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2518","Sorghum and products","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2518","Sorghum and products","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2518","Sorghum and products","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2518","Sorghum and products","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2518","Sorghum and products","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2518","Sorghum and products","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2518","Sorghum and products","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2518","Sorghum and products","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2520","Cereals, Other","2010","2010","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2520","Cereals, Other","2011","2011","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2520","Cereals, Other","2012","2012","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2520","Cereals, Other","2013","2013","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2520","Cereals, Other","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2520","Cereals, Other","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2520","Cereals, Other","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2520","Cereals, Other","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2520","Cereals, Other","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2520","Cereals, Other","2019","2019","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2520","Cereals, Other","2020","2020","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2520","Cereals, Other","2021","2021","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5911","Export Quantity","S2520","Cereals, Other","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5911","Export Quantity","S2520","Cereals, Other","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5911","Export Quantity","S2520","Cereals, Other","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5911","Export Quantity","S2520","Cereals, Other","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5911","Export Quantity","S2520","Cereals, Other","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2907","Starchy Roots","2010","2010","1000 t","208","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2907","Starchy Roots","2011","2011","1000 t","230","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2907","Starchy Roots","2012","2012","1000 t","233","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2907","Starchy Roots","2013","2013","1000 t","237","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2907","Starchy Roots","2014","2014","1000 t","240","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2907","Starchy Roots","2015","2015","1000 t","245","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2907","Starchy Roots","2016","2016","1000 t","238","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2907","Starchy Roots","2017","2017","1000 t","250","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2907","Starchy Roots","2018","2018","1000 t","255","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2907","Starchy Roots","2019","2019","1000 t","261","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2907","Starchy Roots","2020","2020","1000 t","255","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2907","Starchy Roots","2021","2021","1000 t","259","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2907","Starchy Roots","2010","2010","1000 t","36","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2907","Starchy Roots","2011","2011","1000 t","24","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2907","Starchy Roots","2012","2012","1000 t","23","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2907","Starchy Roots","2013","2013","1000 t","27","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2907","Starchy Roots","2014","2014","1000 t","20","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2907","Starchy Roots","2015","2015","1000 t","20","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2907","Starchy Roots","2016","2016","1000 t","24","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2907","Starchy Roots","2017","2017","1000 t","17","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2907","Starchy Roots","2018","2018","1000 t","16","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2907","Starchy Roots","2019","2019","1000 t","19","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2907","Starchy Roots","2020","2020","1000 t","13","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2907","Starchy Roots","2021","2021","1000 t","25","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5911","Export Quantity","S2907","Starchy Roots","2010","2010","1000 t","0","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5911","Export Quantity","S2907","Starchy Roots","2011","2011","1000 t","1","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5911","Export Quantity","S2907","Starchy Roots","2012","2012","1000 t","3","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5911","Export Quantity","S2907","Starchy Roots","2013","2013","1000 t","2","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5911","Export Quantity","S2907","Starchy Roots","2014","2014","1000 t","1","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5911","Export Quantity","S2907","Starchy Roots","2015","2015","1000 t","1","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5911","Export Quantity","S2907","Starchy Roots","2016","2016","1000 t","1","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5911","Export Quantity","S2907","Starchy Roots","2017","2017","1000 t","0","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5911","Export Quantity","S2907","Starchy Roots","2018","2018","1000 t","1","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5911","Export Quantity","S2907","Starchy Roots","2019","2019","1000 t","0","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5911","Export Quantity","S2907","Starchy Roots","2020","2020","1000 t","2","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5911","Export Quantity","S2907","Starchy Roots","2021","2021","1000 t","0","E","Estimated value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2532","Cassava and products","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2532","Cassava and products","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5611","Import Quantity","S2532","Cassava and products","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2531","Potatoes and products","2010","2010","1000 t","208","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2531","Potatoes and products","2011","2011","1000 t","230","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2531","Potatoes and products","2012","2012","1000 t","233","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2531","Potatoes and products","2013","2013","1000 t","237","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2531","Potatoes and products","2014","2014","1000 t","240","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2531","Potatoes and products","2015","2015","1000 t","245","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2531","Potatoes and products","2016","2016","1000 t","238","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2531","Potatoes and products","2017","2017","1000 t","250","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2531","Potatoes and products","2018","2018","1000 t","255","I","Imputed value"
"FBS","Food Balances (2010-)","008","Albania","5511","Production","S2531","Potatoes and products","2019","2019","1000 t","261","I","Imputed value"
